	count	mean_w	std_1
378	173	34.7572254335	1.70216292771
379	173	34.7803468208	1.70683424567
380	173	34.8786127168	1.71524845351
381	173	34.9710982659	1.7160751194
382	173	35.2080924855	1.7330450008
383	171	35.1754385965	1.75100086217
384	171	35.1871345029	1.74877235131
385	171	35.1871345029	1.74839856645
386	171	35.2807017544	1.7540412458
387	171	35.2456140351	1.75258111496
388	171	35.298245614	1.7570712164
389	169	35.4556213018	1.77481517497
390	169	35.5325443787	1.78329012272
391	169	35.5325443787	1.78329012272
392	168	35.4761904762	1.79393507399
393	168	35.5238095238	1.80198367513
394	168	35.5476190476	1.8062482547
395	168	35.5654761905	1.80082989219
396	168	35.625	1.80015776286
397	168	35.6369047619	1.79876604401
398	168	35.9226190476	1.80261740251
399	167	36.2634730539	1.80830881768
400	167	36.245508982	1.80469985521
401	166	36.1024096386	1.80914131504
402	166	36.1024096386	1.80914131504
403	166	36.1204819277	1.81210878228
404	166	36.1686746988	1.81395826365
405	166	36.1807228916	1.81495730996
406	165	36.2363636364	1.8224170923
407	165	36.2242424242	1.81978840081
408	165	36.2181818182	1.81905152887
409	165	36.2909090909	1.82511464638
410	165	36.3757575758	1.8300148327
411	164	36.5426829268	1.83652874821
412	164	36.6219512195	1.83781012315
413	164	36.6219512195	1.83760656338
414	163	36.6687116564	1.85500412672
415	163	36.7975460123	1.85347448925
416	163	36.8159509202	1.84670075082
417	162	36.524691358	1.83310224232
418	162	36.537037037	1.83364467919
419	161	36.4099378882	1.83482258458
420	161	36.4161490683	1.83476095144
421	161	36.4720496894	1.83606177313
422	160	36.61875	1.84173045242
423	160	36.73125	1.85694603451
424	160	36.73125	1.85491277565
425	160	36.73125	1.85605675783
426	160	36.80625	1.86999850492
427	160	36.80625	1.87014564216
428	159	36.8993710692	1.87912314947
429	159	36.9308176101	1.8826558162
430	158	37.0189873418	1.90704468757
431	157	36.9872611465	1.92109130611
432	157	36.9936305732	1.92088959159
433	156	37.2179487179	1.91982161754
434	156	36.8333333333	1.91577909467
435	156	36.8205128205	1.91114633902
436	156	36.7948717949	1.91052368218
437	156	36.7884615385	1.90942569966
438	155	36.7806451613	1.92046005363
439	155	36.7870967742	1.91931917602
440	155	36.8129032258	1.92280401781
441	155	36.7483870968	1.92845631036
442	153	37.0784313725	1.9424009231
443	153	37.2222222222	1.94679449122
444	152	37.0065789474	1.94758559251
445	152	37.0723684211	1.95050515781
446	152	37.0789473684	1.9513186128
447	151	37.1655629139	1.96266320087
448	151	37.1589403974	1.96276807542
449	150	37.12	1.97750028636
450	149	37.2617449664	1.98695172123
451	148	37.2837837838	2.00355999902
452	148	37.3378378378	2.01619555065
453	148	37.4391891892	2.0373698105
454	147	37.619047619	2.0523012654
455	147	37.7891156463	2.05934757401
456	147	37.8367346939	2.06481141193
457	147	37.8367346939	2.06481141193
458	146	38.0136986301	2.07317679009
459	146	38.1232876712	2.0698910085
460	146	38.1575342466	2.07180246559
461	146	38.1712328767	2.07336756393
462	144	38.5208333333	2.08900088649
463	143	38.6223776224	2.1011739482
464	143	38.6223776224	2.09861769207
465	142	38.5281690141	2.1114841142
466	142	38.5211267606	2.11015965743
467	141	38.1773049645	2.09752794355
468	141	38.1773049645	2.0975762461
469	141	38.1985815603	2.09844396103
470	141	38.2482269504	2.09733163874
471	139	38.5539568345	2.12337563354
472	139	38.5899280576	2.12353865678
473	137	38.9854014599	2.14709668974
474	137	38.9927007299	2.14815907562
475	136	38.9852941176	2.16520778673
476	135	39.0222222222	2.18098893455
477	134	39.2611940299	2.18879244755
478	134	39.2611940299	2.18843352345
479	134	39.2686567164	2.19013110178
480	134	39.276119403	2.19118708481
481	134	39.276119403	2.19543378444
482	134	39.3880597015	2.19593258141
483	134	39.3358208955	2.18219460516
484	134	39.3432835821	2.18279004486
485	133	39.4661654135	2.20238144663
486	133	39.4812030075	2.2011669036
487	133	39.5263157895	2.20729075663
488	132	39.75	2.24124417609
489	131	40.0839694656	2.28552179702
490	131	40.2595419847	2.28162739734
491	130	40.2692307692	2.29855126553
492	130	40.2769230769	2.30032056527
493	130	40.2846153846	2.30019663196
494	129	40.3953488372	2.31546187349
495	129	40.5426356589	2.35435765549
496	129	40.5736434109	2.36269699954
497	129	40.5891472868	2.3632823036
498	128	40.6328125	2.38040389916
499	128	40.65625	2.38142617717
500	128	40.6484375	2.38303112299
501	128	40.6640625	2.3880257528
502	128	40.671875	2.38845930801
503	128	40.6875	2.38953153869
504	128	40.6640625	2.38666007775
505	127	40.9133858268	2.39599360487
506	127	40.9763779528	2.39135803399
507	127	41.0	2.39374888946
508	126	41.1507936508	2.40934865624
509	126	41.1746031746	2.41042917512
510	125	41.36	2.42432298498
511	123	41.6829268293	2.45650737939
512	122	41.5655737705	2.49250299024
513	122	41.6639344262	2.504638987
514	122	41.6885245902	2.5061118075
515	122	41.6639344262	2.50336748288
516	122	41.7131147541	2.50801396757
517	122	41.7049180328	2.5074793558
518	122	41.7049180328	2.5074793558
519	119	41.5714285714	2.56641093641
520	119	41.6386554622	2.57079593749
521	119	41.6806722689	2.56422787645
522	118	41.9915254237	2.57140517016
523	117	41.5555555556	2.55593034067
524	117	41.6581196581	2.54610195968
525	117	41.6923076923	2.54934968963
526	117	41.7264957265	2.55284911399
527	115	42.052173913	2.58941822122
528	115	42.0608695652	2.59193394591
529	115	42.0695652174	2.58888434601
530	114	42.3859649123	2.59914442505
531	114	42.3684210526	2.59922668799
532	113	42.2212389381	2.62071800272
533	113	42.2212389381	2.62071800272
534	113	42.2389380531	2.62308488734
535	113	42.2389380531	2.62347645078
536	113	42.2389380531	2.62516251788
537	113	42.2654867257	2.63122771871
538	113	42.1592920354	2.65027389193
539	111	42.6396396396	2.74835347306
540	111	42.6666666667	2.7478629425
541	111	42.7297297297	2.76054885242
542	111	42.7747747748	2.75813693617
543	111	42.7837837838	2.75596012321
544	107	43.6542056075	2.81868788199
545	107	43.6542056075	2.81868788199
546	105	43.380952381	2.81292089899
547	102	43.862745098	2.8804915298
548	100	44.13	2.93204706647
549	100	44.22	2.91695080867
550	100	44.32	2.91571430339
551	100	44.66	2.92772259546
552	100	44.94	2.9454577254
553	99	44.9494949495	2.97846229266
554	98	45.0510204082	3.00932600672
555	96	45.6875	3.03944508512
556	95	46.1473684211	3.03624865869
557	94	46.4042553191	3.06186943182
558	93	46.1182795699	3.08318705524
559	93	46.1075268817	3.08260370803
560	92	46.2391304348	3.11345313696
561	90	46.2666666667	3.17810078416
562	90	46.3	3.18162051691
563	90	46.2333333333	3.17433725032
564	89	46.4269662921	3.20498556821
565	89	46.7078651685	3.21259818382
566	89	47.1235955056	3.20330923377
567	88	47.9545454545	3.65105118954
568	87	48.1609195402	3.68670402545
569	86	48.5581395349	3.70811232729
570	86	48.5	3.7022103059
571	86	48.523255814	3.70601340539
572	84	48.630952381	3.79085243457
