	count	mean_w	std_1
0	262	13.0	0.761888701745
1	262	13.7938931298	0.785243743291
2	262	14.0916030534	0.782809004676
3	262	14.5648854962	0.799834706851
4	262	14.820610687	0.802665202139
5	262	15.0267175573	0.801664760658
6	262	15.1984732824	0.808430030872
7	262	15.3702290076	0.812646521965
8	262	15.6145038168	0.818786474467
9	262	15.786259542	0.834004560193
10	262	15.8664122137	0.833796698652
11	262	15.9465648855	0.832119427419
12	262	16.0534351145	0.831943668081
13	262	16.1259541985	0.834484976902
14	262	16.179389313	0.831515686401
15	262	16.3129770992	0.830158344736
16	262	16.3854961832	0.833355837947
17	262	16.7557251908	0.836493668789
18	262	16.8015267176	0.836417731301
19	262	16.9541984733	0.835418557916
20	262	17.179389313	0.847679174094
21	262	17.2213740458	0.849476526907
22	262	17.2099236641	0.850322170272
23	262	17.4465648855	0.858224825416
24	262	17.5	0.860358485574
25	262	17.5458015267	0.862831858356
26	262	17.7480916031	0.868393589682
27	262	17.8549618321	0.872837358836
28	262	17.9580152672	0.871009648133
29	262	18.0916030534	0.871540563317
30	262	18.2022900763	0.876346936034
31	262	18.2633587786	0.876535060256
32	262	18.3854961832	0.876795590836
33	262	18.6297709924	0.878337197955
34	262	18.8358778626	0.876177245699
35	262	18.9618320611	0.880569788101
36	262	19.1145038168	0.879663790077
37	262	19.1679389313	0.881358210131
38	262	19.358778626	0.882648675791
39	262	19.4236641221	0.885755495853
40	262	19.465648855	0.884079952527
41	262	19.4770992366	0.884544404271
42	262	19.5190839695	0.886014921594
43	261	19.6283524904	0.887172812726
44	261	19.8045977011	0.898791100219
45	261	20.0383141762	0.918500431363
46	261	20.2835249042	0.924827184987
47	261	20.3908045977	0.930665458299
48	261	20.4022988506	0.926639812063
49	261	20.5977011494	0.92853032371
50	261	20.601532567	0.926033721041
51	261	20.6704980843	0.929409958595
52	261	20.7164750958	0.929595102757
53	261	20.8199233716	0.929099723007
54	261	20.8965517241	0.931489011535
55	261	20.9463601533	0.938652025589
56	261	21.1647509579	0.944916095003
57	261	21.4291187739	0.961856830916
58	261	21.5057471264	0.965613022069
59	261	21.5325670498	0.963808491268
60	261	21.7088122605	0.967203650753
61	261	21.7279693487	0.966653600812
62	261	21.7931034483	0.967195711706
63	261	21.9157088123	0.97090100984
